a(radian), a(degree) , Eruling, Ebend, Eparalell, Ebend,,243.77,0,38.6366,0.405974
4.41059,252.708,0,28.407,0.0358874,28.407,,,,,
4.41159,252.766,0,28.4157,0.0353773,28.4157,,,,,
4.41259,252.823,0,28.4252,0.0348956,28.4252,,,,,
4.41359,252.88,0,28.4356,0.0344423,28.4356,,,,,
4.41459,252.938,0,28.447,0.0340173,28.447,,,,,
4.41559,252.995,0,28.4592,0.0336208,28.4592,,,,,
4.41659,253.052,0,28.4723,0.0332525,28.4723,,,,,
4.41759,253.109,0,28.4864,0.0329126,28.4864,,,,,
4.41859,253.167,0,28.5013,0.032601,28.5013,,,,,
4.41959,253.224,0,28.5172,0.0323176,28.5172,,,,,
4.42059,253.281,0,28.534,0.0320625,28.534,,,,,
4.42159,253.339,0,28.5517,0.0318355,28.5517,,,,,
4.42259,253.396,0,28.5703,0.0316367,28.5703,,,,,
4.42359,253.453,0,28.5899,0.031466,28.5899,,,,,
4.42459,253.51,0,28.6104,0.0313233,28.6104,,,,,
4.42559,253.568,0,28.6319,0.0312087,28.6319,,,,,
4.42659,253.625,0,28.6543,0.031122,28.6543,,,,,
4.42759,253.682,0,28.6776,0.0310632,28.6776,,,,,
4.42859,253.74,0,28.702,0.0310323,28.702,,,,,
4.42959,253.797,0,28.7273,0.0310292,28.7273,,,,,
4.43059,253.854,0,28.7535,0.0310538,28.7535,,,,,
4.43159,253.912,0,28.7808,0.0311061,28.7808,,,,,
4.43259,253.969,0,28.809,0.0311859,28.809,,,,,
4.43359,254.026,0,28.8382,0.0312934,28.8382,,,,,
4.43459,254.083,0,28.8684,0.0314283,28.8684,,,,,
4.43559,254.141,0,28.8996,0.0315906,28.8996,,,,,
4.43659,254.198,0,28.9318,0.0317802,28.9318,,,,,
4.43759,254.255,0,28.965,0.0319971,28.965,,,,,
4.43859,254.313,0,28.9993,0.0322412,28.9993,,,,,
4.43959,254.37,0,29.0652,0.0325124,29.0652,,,,,
4.44059,254.427,0,29.1733,0.0328105,29.1733,,,,,
4.44159,254.485,0,29.2826,0.0331356,29.2826,,,,,
4.44259,254.542,0,29.3931,0.0334875,29.3931,,,,,
4.44359,254.599,0,29.5048,0.0338662,29.5048,,,,,
4.44459,254.656,0,29.6178,0.0342715,29.6178,,,,,
4.44559,254.714,0,29.7321,0.0347059,29.7321,,,,,
4.44659,254.771,0,29.8476,0.0351659,29.8476,,,,,
4.44759,254.828,0,29.9645,0.0356465,29.9645,,,,,
4.44859,254.886,0,30.0826,0.0361575,30.0826,,,,,
4.44959,254.943,0,30.202,0.0366947,30.202,,,,,
4.45059,255,0,30.3228,0.0372579,30.3228,,,,,
4.45159,255.057,0,30.4449,0.037847,30.4449,,,,,
4.45259,255.115,0,30.5684,0.038462,30.5684,,,,,
4.45359,255.172,0,30.6933,0.0391028,30.6933,,,,,
4.45459,255.229,0,30.8196,0.0397691,30.8196,,,,,
4.45559,255.287,0,30.9473,0.040461,30.9473,,,,,
4.45659,255.344,0,31.0764,0.0411782,31.0764,,,,,
4.45759,255.401,0,31.207,0.0419207,31.207,,,,,
4.45859,255.459,0,31.339,0.0426884,31.339,,,,,
4.45959,255.516,0,31.4725,0.0434811,31.4725,,,,,
4.46059,255.573,0,31.6075,0.0442987,31.6075,,,,,
4.46159,255.63,0,31.744,0.0451411,31.744,,,,,
4.46259,255.688,0,31.8821,0.0460081,31.8821,,,,,
4.46359,255.745,0,32.0217,0.0468996,32.0217,,,,,
4.46459,255.802,0,32.1628,0.0478155,32.1628,,,,,
4.46559,255.86,0,32.3056,0.0487557,32.3056,,,,,
4.46659,255.917,0,32.45,0.04972,32.45,,,,,
4.46759,255.974,0,32.596,0.0507083,32.596,,,,,
4.46859,256.031,0,32.7437,0.0517204,32.7437,,,,,
4.46959,256.089,0,32.893,0.0527563,32.893,,,,,
4.47059,256.146,0,33.044,0.0538157,33.044,,,,,
4.47159,256.203,0,33.1968,0.0548985,33.1968,,,,,
4.47259,256.261,0,33.3512,0.0560046,33.3512,,,,,
4.47359,256.318,0,33.5075,0.0571338,33.5075,,,,,
4.47459,256.375,0,33.6655,0.058286,33.6655,,,,,
4.47559,256.433,0,33.8253,0.059461,33.8253,,,,,
4.47659,256.49,0,33.987,0.0606588,33.987,,,,,
4.47759,256.547,0,34.1505,0.061879,34.1505,,,,,
4.47859,256.604,0,34.3158,0.0631216,34.3158,,,,,
4.47959,256.662,0,34.4831,0.0643865,34.4831,,,,,
4.48059,256.719,0,34.6523,0.0656734,34.6523,,,,,
4.48159,256.776,0,34.8235,0.0669822,34.8235,,,,,
4.48259,256.834,0,34.9966,0.0683128,34.9966,,,,,
4.48359,256.891,0,35.1718,0.069665,35.1718,,,,,
4.48459,256.948,0,35.3489,0.0710385,35.3489,,,,,
4.48559,257.006,0,35.5282,0.0724334,35.5282,,,,,
4.48659,257.063,0,35.7095,0.0738494,35.7095,,,,,
4.48759,257.12,0,35.8929,0.0752862,35.8929,,,,,
4.48859,257.177,0,36.0785,0.0767439,36.0785,,,,,
4.48959,257.235,0,36.2662,0.0782222,36.2662,,,,,
4.49059,257.292,0,36.4562,0.0797208,36.4562,,,,,
4.49159,257.349,0,36.6484,0.0812398,36.6484,,,,,
4.49259,257.407,0,36.8429,0.0827788,36.8429,,,,,
4.49359,257.464,0,37.0396,0.0843378,37.0396,,,,,
4.49459,257.521,0,37.2387,0.0859165,37.2387,,,,,
4.49559,257.578,0,37.4402,0.0875148,37.4402,,,,,
4.49659,257.636,0,37.6441,0.0891325,37.6441,,,,,
4.49759,257.693,2.03791,37.8504,0.0907694,1,,,,,
4.49859,257.75,2.0794,38.0592,0.0924253,1,,,,,
4.49959,257.808,2.12106,38.2705,0.0941002,1,,,,,
4.50059,257.865,2.1629,38.4843,0.0957937,1,,,,,
4.50159,257.922,2.20492,38.7007,0.0975057,1,,,,,
4.50259,257.98,2.24713,38.9197,0.099236,1,,,,,
4.50359,258.037,2.28953,39.1414,0.100985,1,,,,,
4.50459,258.094,2.33214,39.3658,0.102751,1,,,,,
4.50559,258.151,2.37495,39.593,0.104535,1,,,,,
4.50659,258.209,2.41798,39.8229,0.106337,1,,,,,
4.50759,258.266,2.46122,40.0556,0.108156,1,,,,,
4.50859,258.323,2.5047,40.2912,0.109993,1,,,,,
4.50959,258.381,2.54841,40.5297,0.111847,1,,,,,
4.51059,258.438,4.58515,40.7712,0.113717,1,,,,,
4.51159,258.495,4.65162,41.0157,0.115604,1,,,,,
4.51259,258.553,4.71793,41.2632,0.117508,1,,,,,
4.51359,258.61,4.78407,41.5138,0.119428,1,,,,,
4.51459,258.667,4.85005,41.7676,0.121364,1,,,,,
4.51559,258.724,4.91586,42.0246,0.123316,1,,,,,
4.51659,258.782,4.98152,42.2848,0.125284,1,,,,,
4.51759,258.839,5.04701,42.5483,0.127267,1,,,,,
4.51859,258.896,5.11236,42.8152,0.129265,1,,,,,
4.51959,258.954,5.17755,43.0854,0.131279,1,,,,,
4.52059,259.011,5.24259,43.3592,0.133308,1,,,,,
4.52159,259.068,5.30748,43.6364,0.135352,1,,,,,
4.52259,259.125,5.37223,43.9172,0.13741,1,,,,,
4.52359,259.183,5.43684,44.2017,0.139483,1,,,,,
4.52459,259.24,5.50131,44.4899,0.14157,1,,,,,
4.52559,259.297,5.56564,44.7818,0.143671,1,,,,,
4.52659,259.355,5.62983,45.0775,0.145786,1,,,,,
4.52759,259.412,5.6939,45.3772,0.147914,1,,,,,
4.52859,259.469,5.75783,45.6807,0.150056,1,,,,,
4.52959,259.527,5.82163,45.9883,0.152211,1,,,,,
4.53059,259.584,5.88531,46.3,0.15438,1,,,,,
4.53159,259.641,5.94886,46.6158,0.156561,1,,,,,
4.53259,259.698,6.0123,46.9359,0.158755,1,,,,,
4.53359,259.756,6.07561,47.2603,0.160961,1,,,,,
4.53459,259.813,6.13881,47.589,0.16318,1,,,,,
4.53559,259.87,6.2019,47.9222,0.165411,1,,,,,
4.53659,259.928,6.26487,48.26,0.167654,1,,,,,
4.53759,259.985,6.32773,48.6023,0.169909,1,,,,,
4.53859,260.042,6.39048,48.9494,0.172175,1,,,,,
4.53959,260.099,6.45313,49.3012,0.174453,1,,,,,
4.54059,260.157,6.51568,49.6579,0.176742,1,,,,,
4.54159,260.214,6.57812,50.0196,0.179042,1,,,,,
4.54259,260.271,6.64046,50.3863,0.181353,1,,,,,
4.54359,260.329,6.70271,50.7582,0.183674,1,,,,,
4.54459,260.386,6.76486,51.1353,0.186006,1,,,,,
4.54559,260.443,6.82692,51.5177,0.188348,1,,,,,
4.54659,260.501,6.88889,51.9056,0.1907,1,,,,,
4.54759,260.558,6.95078,52.299,0.193062,1,,,,,
4.54859,260.615,7.01257,52.698,0.195434,1,,,,,
4.54959,260.672,7.07428,53.1028,0.197816,1,,,,,
4.55059,260.73,7.12989,42.9492,0.200206,1,,,,,
4.55159,260.787,7.18043,43.2481,0.202606,1,,,,,
4.55259,260.844,7.2307,43.5516,0.205015,1,,,,,
4.55359,260.902,7.2807,43.86,0.207433,1,,,,,
4.55459,260.959,7.33044,44.1731,0.209859,1,,,,,
4.55559,261.016,7.37991,44.4913,0.212294,1,,,,,
4.55659,261.074,7.42912,44.8144,0.214737,1,,,,,
4.55759,261.131,7.47807,45.1428,0.217188,1,,,,,
4.55859,261.188,7.52676,45.4764,0.219647,1,,,,,
4.55959,261.245,7.5752,45.8154,0.222113,1,,,,,
4.56059,261.303,7.62338,46.1599,0.224587,1,,,,,
4.56159,261.36,7.67131,46.51,0.227069,1,,,,,
4.56259,261.417,7.71899,46.8658,0.229558,1,,,,,
4.56359,261.475,7.76642,47.2276,0.232054,1,,,,,
4.56459,261.532,7.81361,47.5953,0.234556,1,,,,,
4.56559,261.589,7.86056,47.9691,0.237066,1,,,,,
4.56659,261.646,7.90726,48.3492,0.239582,1,,,,,
4.56759,261.704,7.95372,48.7358,0.242104,1,,,,,
4.56859,261.761,7.99995,49.1288,0.244632,1,,,,,
4.56959,261.818,8.04593,49.5286,0.247167,1,,,,,
4.57059,261.876,8.09169,49.9352,0.249707,1,,,,,
4.57159,261.933,8.13721,50.3488,0.252253,1,,,,,
4.57259,261.99,8.1825,50.7696,0.254804,1,,,,,
4.57359,262.048,8.22756,51.1978,0.257361,1,,,,,
4.57459,262.105,8.2724,51.6334,0.259922,1,,,,,
4.57559,262.162,8.31701,52.0768,0.262489,1,,,,,
4.57659,262.219,8.3614,52.528,0.265061,1,,,,,
4.57759,262.277,8.40556,52.9872,0.267637,1,,,,,
4.57859,262.334,8.44951,53.4547,0.270218,1,,,,,
4.57959,262.391,8.49323,53.9307,0.272804,1,,,,,
4.58059,262.449,8.53674,54.4153,0.275393,1,,,,,
4.58159,262.506,8.58004,54.9088,0.277987,1,,,,,
4.58259,262.563,8.62312,55.4114,0.280584,1,,,,,
4.58359,262.621,8.66599,55.9233,0.283185,1,,,,,
4.58459,262.678,8.70865,56.4447,0.28579,1,,,,,
4.58559,262.735,8.75109,56.976,0.288398,1,,,,,
4.58659,262.792,8.79334,57.5172,0.29101,1,,,,,
4.58759,262.85,8.83537,58.0688,0.293624,1,,,,,
4.58859,262.907,8.87721,58.6309,0.296242,1,,,,,
4.58959,262.964,8.91884,59.2038,0.298862,1,,,,,
4.59059,263.022,8.96027,59.7879,0.301486,1,,,,,
4.59159,263.079,9.0015,60.3833,0.304111,1,,,,,
4.59259,263.136,9.04253,60.9905,0.30674,1,,,,,
4.59359,263.193,9.08336,61.6096,0.30937,1,,,,,
4.59459,263.251,11.1314,62.2411,0.312003,1,,,,,
4.59559,263.308,11.1821,62.8853,0.314637,1,,,,,
4.59659,263.365,11.2327,63.5425,0.317274,1,,,,,
4.59759,263.423,11.2831,64.213,0.319912,1,,,,,
4.59859,263.48,11.3332,64.8973,0.322551,1,,,,,
4.59959,263.537,11.3832,65.5957,0.325193,1,,,,,
4.60059,263.595,11.4329,66.3086,0.327835,1,,,,,
4.60159,263.652,11.4825,67.0364,0.330479,1,,,,,
4.60259,263.709,11.5318,67.7796,0.333124,1,,,,,
4.60359,263.766,11.581,68.5385,0.335769,1,,,,,
4.60459,263.824,11.6299,69.3137,0.338416,1,,,,,
4.60559,263.881,11.6787,70.1056,0.341063,1,,,,,
4.60659,263.938,11.7273,70.9146,0.343711,1,,,,,
4.60759,263.996,11.7756,71.7414,0.346359,1,,,,,
4.60859,264.053,11.8238,72.5864,0.349007,1,,,,,
4.60959,264.11,11.8718,73.4501,0.351656,1,,,,,
4.61059,264.168,11.9196,74.3332,0.354305,1,,,,,
4.61159,264.225,11.9673,75.2363,0.356953,1,,,,,
4.61259,264.282,12.0147,76.1598,0.359602,1,,,,,
4.61359,264.339,12.062,77.1045,0.36225,1,,,,,
4.61459,264.397,12.109,78.0711,0.364898,1,,,,,
4.61559,264.454,12.1559,79.0601,0.367545,1,,,,,
4.61659,264.511,12.2026,80.0724,0.370192,1,,,,,
4.61759,264.569,12.2492,81.1086,0.372838,1,,,,,
4.61859,264.626,12.2955,82.1695,0.375483,1,,,,,
4.61959,264.683,12.3417,83.256,0.378127,1,,,,,
4.62059,264.74,12.3877,84.3689,0.38077,1,,,,,
4.62159,264.798,12.4335,85.5089,0.383412,1,,,,,
4.62259,264.855,12.4792,86.6771,0.386053,1,,,,,
4.62359,264.912,12.5247,87.8744,0.388693,1,,,,,
4.62459,264.97,12.57,89.1018,0.39133,1,,,,,
4.62559,265.027,12.6151,90.3602,0.393967,1,,,,,
4.62659,265.084,12.6601,91.6508,0.396601,1,,,,,
4.62759,265.142,12.7048,92.9747,0.399234,1,,,,,
4.62859,265.199,12.7495,94.333,0.401865,1,,,,,
4.62959,265.256,12.7939,95.727,0.404495,1,,,,,
4.63059,265.313,12.8382,97.1579,0.407122,1,,,,,
4.63159,265.371,12.8824,98.627,0.409747,1,,,,,
4.63259,265.428,12.9263,100.136,0.412369,1,,,,,
4.63359,265.485,12.9701,101.686,0.41499,1,,,,,
4.63459,265.543,13.0138,103.278,0.417608,1,,,,,
4.63559,265.6,13.0573,104.915,0.420223,1,,,,,
4.63659,265.657,13.1006,106.598,0.422836,1,,,,,
4.63759,265.714,13.1437,108.328,0.425446,1,,,,,
4.63859,265.772,13.1867,110.107,0.428054,1,,,,,
4.63959,265.829,13.2296,111.938,0.430659,1,,,,,
4.64059,265.886,13.2723,113.823,0.433261,1,,,,,
4.64159,265.944,13.3148,115.763,0.435859,1,,,,,
4.64259,266.001,13.3572,117.76,0.438455,1,,,,,
4.64359,266.058,13.3994,119.818,0.441048,1,,,,,
4.64459,266.116,13.4415,121.938,0.443637,1,,,,,
4.64559,266.173,13.4834,124.124,0.446224,1,,,,,
4.64659,266.23,13.5252,126.377,0.448806,1,,,,,
4.64759,266.287,13.5669,128.701,0.451386,1,,,,,
4.64859,266.345,13.6083,131.098,0.453962,1,,,,,
4.64959,266.402,13.6497,133.572,0.456534,1,,,,,
4.65059,266.459,13.6908,136.127,0.459103,1,,,,,
4.65159,266.517,13.7319,138.765,0.461668,1,,,,,
4.65259,266.574,13.7728,141.491,0.464229,1,,,,,
4.65359,266.631,13.8135,144.308,0.466786,1,,,,,
4.65459,266.689,13.8541,147.22,0.46934,1,,,,,
4.65559,266.746,13.8946,150.233,0.471889,1,,,,,
4.65659,266.803,13.9349,153.35,0.474435,1,,,,,
4.65759,266.86,13.9751,156.577,0.476976,1,,,,,
4.65859,266.918,14.0151,159.918,0.479514,1,,,,,
4.65959,266.975,14.055,163.38,0.482047,1,,,,,
4.66059,267.032,14.0948,166.968,0.484576,1,,,,,
4.66159,267.09,14.1344,170.689,0.4871,1,,,,,
4.66259,267.147,14.1739,174.548,0.48962,1,,,,,
4.66359,267.204,14.2132,178.554,0.492136,1,,,,,
4.66459,267.261,14.2524,182.713,0.494647,1,,,,,
4.66559,267.319,14.2915,187.034,0.497154,1,,,,,
4.66659,267.376,14.3305,191.526,0.499656,1,,,,,
4.66759,267.433,14.3693,196.197,0.502154,1,,,,,
4.66859,267.491,14.4079,201.056,0.504647,1,,,,,
4.66959,267.548,14.4465,206.116,0.507135,1,,,,,
4.67059,267.605,14.4849,211.386,0.509618,1,,,,,
4.67159,267.663,14.5232,216.878,0.512097,1,,,,,
4.67259,267.72,14.5613,222.606,0.514571,1,,,,,
4.67359,267.777,14.5994,228.583,0.517039,1,,,,,
4.67459,267.834,14.6373,234.823,0.519503,1,,,,,
4.67559,267.892,14.675,241.343,0.521962,1,,,,,
4.67659,267.949,14.7127,248.16,0.524416,1,,,,,
4.67759,268.006,14.7502,255.292,0.526865,1,,,,,
4.67859,268.064,14.7876,262.758,0.529309,1,,,,,
4.67959,268.121,14.8248,270.581,0.531747,1,,,,,
4.68059,268.178,14.862,278.782,0.53418,1,,,,,
4.68159,268.236,14.899,287.388,0.536609,1,,,,,
4.68259,268.293,14.9359,296.425,0.539031,1,,,,,
4.68359,268.35,14.9726,305.923,0.541449,1,,,,,
4.68459,268.407,15.0093,315.914,0.543861,1,,,,,
4.68559,268.465,15.0458,326.432,0.546268,1,,,,,
4.68659,268.522,15.0822,337.515,0.54867,1,,,,,
4.68759,268.579,15.1185,349.206,0.551066,1,,,,,
4.68859,268.637,15.1547,361.548,0.553456,1,,,,,
4.68959,268.694,15.1907,374.592,0.555842,1,,,,,
4.69059,268.751,15.2267,388.392,0.558221,1,,,,,
4.69159,268.808,15.2625,403.008,0.560595,1,,,,,
4.69259,268.866,15.2982,418.505,0.562964,1,,,,,
4.69359,268.923,15.3337,434.957,0.565327,1,,,,,
4.69459,268.98,15.3692,452.442,0.567684,1,,,,,
4.69559,269.038,15.4046,471.051,0.570036,1,,,,,
4.69659,269.095,15.4398,490.88,0.572382,1,,,,,
4.69759,269.152,15.4749,512.041,0.574722,1,,,,,
4.69859,269.21,15.5099,534.655,0.577057,1,,,,,
4.69959,269.267,15.5448,558.857,0.579386,1,,,,,
4.70059,269.324,15.5796,584.802,0.581709,1,,,,,
4.70159,269.381,15.6143,612.661,0.584026,1,,,,,
4.70259,269.439,15.6488,642.627,0.586338,1,,,,,
4.70359,269.496,15.6833,674.917,0.588644,1,,,,,
4.70459,269.553,15.7176,709.781,0.590944,1,,,,,
4.70559,269.611,15.7519,747.497,0.593238,1,,,,,
4.70659,269.668,15.786,788.388,0.595526,1,,,,,
4.70759,269.725,15.82,832.82,0.597808,1,,,,,
4.70859,269.782,15.8539,881.214,0.600085,1,,,,,
4.70959,269.84,15.8877,934.057,0.602355,1,,,,,
4.71059,269.897,15.9214,991.912,0.60462,1,,,,,
4.71159,269.954,15.955,1055.43,0.606878,1,,,,,
4.71259,270.012,15.9885,1125.38,0.609131,1,,,,,
4.71359,270.069,16.0219,1202.67,0.611378,1,,,,,
4.71459,270.126,16.0551,1288.35,0.613619,1,,,,,
4.71559,270.184,16.0883,1383.68,0.615853,1,,,,,
4.71659,270.241,16.1214,1490.17,0.618082,1,,,,,
4.71759,270.298,16.1543,1609.65,0.620305,1,,,,,
4.71859,270.355,16.1872,1744.3,0.622521,1,,,,,
4.71959,270.413,16.2199,1896.81,0.624732,1,,,,,
4.72059,270.47,16.2526,2070.49,0.626937,1,,,,,
4.72159,270.527,16.2852,2269.45,0.629135,1,,,,,
4.72259,270.585,16.3176,2498.83,0.631328,1,,,,,
4.72359,270.642,16.35,2765.19,0.633514,1,,,,,
4.72459,270.699,16.3822,3076.92,0.635694,1,,,,,
4.72559,270.757,16.4144,3444.93,0.637869,1,,,,,
4.72659,270.814,16.4464,3883.65,0.640037,1,,,,,
4.72759,270.871,16.4784,4412.43,0.642199,1,,,,,
4.72859,270.928,16.5103,5057.72,0.644355,1,,,,,
4.72959,270.986,16.542,5856.44,0.646505,1,,,,,
4.73059,271.043,16.5737,6861.39,0.648648,1,,,,,
4.73159,271.1,16.6053,8150.23,0.650786,1,,,,,
4.73259,271.158,16.6367,9840.87,0.652917,1,,,,,
4.73359,271.215,16.6681,12119.5,0.655043,1,,,,,
4.73459,271.272,16.6994,15294.3,0.657162,1,,,,,
4.73559,271.329,16.7306,19904.7,0.659275,1,,,,,
4.73659,271.387,16.7617,26967.8,0.661382,1,,,,,
4.73759,271.444,16.7927,38590.5,0.663483,1,,,,,
4.73859,271.501,16.8236,59744.2,0.665578,1,,,,,
4.73959,271.559,16.8544,104621,0.667667,1,,,,,
4.74059,271.616,16.8852,228519,0.669749,1,,,,,
4.74159,271.673,16.9158,838633,0.671826,1,,,,,
4.74259,271.731,16.9463,1.18E+08,0.673896,1,,,,,
